64865	C15,C151,CCAT	-101.25757207152289
1915	C15,C151,CCAT	-101.26675813805346
16046	C15,C151,CCAT	-101.30399463816336
68315	C15,C151,CCAT	-101.3082792664132
31816	C15,C151,CCAT	-101.3458973037893
25994	C15,C151,CCAT	-101.34885052285544
30268	C15,C151,CCAT	-101.39839388757734
45292	C15,C151,CCAT	-101.48233598653087
56565	C15,C151,CCAT	-101.49314715790393
76794	C15,C151,CCAT	-101.51103392452444
76701	C15,C151,CCAT	-101.51103392452444
16272	C15,C151,CCAT	-101.53031258559326
23607	C15,C151,CCAT	-101.55165065513494
40068	C15,C151,CCAT	-101.57709491603674
17487	C15,C151,CCAT	-101.63453672268095
12935	C15,C151,CCAT	-101.6452219495209
37558	C15,C151,CCAT	-101.68160925855643
54517	C15,C151,CCAT	-101.69791744933941
19651	C15,C151,CCAT	-101.7032396499672
76181	C15,C151,CCAT	-101.70671582719292
68188	C15,C151,CCAT	-101.70671582719292
1378	C15,C151,CCAT	-101.70671582719292
41324	C15,C151,CCAT	-101.70671582719292
10939	C15,C151,CCAT	-101.71366832451805
52471	C15,C151,CCAT	-101.72599448826175
65334	C15,C151,CCAT	-101.7402296826195
6208	C15,C151,CCAT	-101.74679655536656
2380	C15,C151,CCAT	-101.79974152606606
10068	C15,C151,CCAT	-101.79974152606606
48305	C15,C151,CCAT	-101.80823650070614
39099	C15,C151,CCAT	-101.82416737101873
57069	C15,C151,CCAT	-101.8406033441692
37267	C15,C151,CCAT	-101.86036226041261
6649	C15,C151,CCAT	-101.86036226041263
29312	C15,C151,CCAT	-101.87577937675418
33971	C15,C151,CCAT	-101.87814400346616
28205	C15,C151,CCAT	-101.88817804105234
59349	C15,C151,CCAT	-101.89489091983235
15847	C15,C151,CCAT	-101.94516967299047
61304	C15,C151,CCAT	-102.00160493810021
4651	C15,C151,CCAT	-102.00391840337464
30949	C15,C151,CCAT	-102.00391840337464
42169	C15,C151,CCAT	-102.00944787949956
40437	C15,C151,CCAT	-102.02088359916904
70886	C15,C151,CCAT	-102.02313744809719
35551	C15,C151,CCAT	-102.03409139998723
72904	C15,C151,CCAT	-102.04652940908235
17580	C15,C151,CCAT	-102.08861505482051
47534	C15,C151,CCAT	-102.12952809853043
498	C15,C151,CCAT	-102.13146980624863
30408	C15,C151,CCAT	-102.13911627748907
64635	C15,C151,CCAT	-102.13911627748907
27211	C15,C151,CCAT	-102.15470865969505
10313	C15,C151,CCAT	-102.19134443803473
72386	C15,C151,CCAT	-102.20512978216804
22835	C15,C151,CCAT	-102.22924273760461
1674	C15,C151,CCAT	-102.32715170891711
37624	C15,C151,CCAT	-102.35193695823325
41183	C15,C151,CCAT	-102.35782515599038
8985	C15,C152,CCAT,M11,MCAT	-102.38376863286793
44704	C15,C151,CCAT	-102.38583308698927
27270	C15,C151,CCAT	-102.39134767542194
9757	C15,C151,CCAT	-102.39134767542195
6389	C15,C151,CCAT	-102.40403667312023
47861	C15,C151,CCAT	-102.40449259818028
50838	C15,C151,CCAT	-102.44089610660605
5868	C15,C151,CCAT	-102.44182450836402
24686	C15,C151,CCAT	-102.45001138379811
1330	C15,C151,CCAT	-102.49178029866108
54664	C15,C151,CCAT	-102.50713163151417
25202	C15,C151,CCAT	-102.51614265490491
72163	C15,C151,CCAT	-102.54506934312131
66858	C15,C151,CCAT	-102.54506934312131
66883	C15,C151,CCAT	-102.54506934312131
8036	C15,C151,CCAT	-102.54506934312133
49239	C15,C151,CCAT	-102.56365573839986
21030	C15,C151,CCAT	-102.5680935697086
8000	GCAT,GENT	-102.59328373723308
19820	C15,C151,CCAT	-102.61891775261219
56269	C15,C151,CCAT	-102.63521448600709
60147	C15,C151,CCAT	-102.6442744220993
68784	C15,C151,CCAT	-102.66596631193823
12155	C15,C151,CCAT	-102.68705688336983
13655	C15,C151,CCAT	-102.72683909612492
8150	C15,C151,CCAT	-102.72683909612492
8512	C15,C151,CCAT	-102.74277273111396
39691	C15,C151,CCAT	-102.7535316506826
54626	C15,C151,CCAT	-102.76442743101225
46067	C15,C151,CCAT	-102.76770091422803
47306	C15,C151,CCAT	-102.7987841931569
36848	C15,C151,CCAT	-102.80772746187333
8149	C15,C151,CCAT	-102.83704425134084
46324	C15,C151,CCAT	-102.85414757440557
689	C15,C151,CCAT	-102.85449439982575
77687	C15,C151,CCAT	-102.85449439982577
2328	C15,C151,CCAT	-102.86860024606001
19650	C15,C151,CCAT	-102.898939291659
22909	C15,C151,CCAT	-102.90137336245564
3772	C15,C151,CCAT	-102.93447152287087
7708	C15,C151,CCAT	-102.94339764144841
64440	C15,C151,CCAT	-102.9515840079916
73260	C15,C151,CCAT	-102.97971748699933
14700	C15,C151,CCAT	-103.00545145115593
78226	C15,C151,CCAT	-103.0171962397565
17061	C15,C151,CCAT	-103.01816964032388
32634	C15,C151,CCAT	-103.03490414611
7936	C15,C151,CCAT	-103.03701004148115
690	C15,C151,CCAT	-103.03701004148115
38124	C15,C151,CCAT	-103.05931445555409
14008	C15,C151,CCAT	-103.06085945799221
17836	C15,C151,CCAT	-103.09346180663938
27689	C15,C151,CCAT	-103.12639500325619
7679	C15,C151,CCAT	-103.12880026576183
13736	C15,C151,CCAT	-103.15076469969421
43545	C15,C151,CCAT	-103.15156698651447
72842	C15,C151,CCAT	-103.15156698651448
17197	C15,C151,CCAT	-103.15531669933594
71895	C15,C151,CCAT	-103.15854761967569
22907	C15,C151,CCAT	-103.19916041145306
10286	C15,C151,CCAT	-103.20044472597355
43140	C15,C151,CCAT	-103.20044472597357
9806	C15,C151,CCAT	-103.2005699554786
56884	C15,C151,CCAT	-103.2005699554786
72289	C15,C151,CCAT	-103.20332190922701
80113	C15,C151,CCAT	-103.23784262236246
51374	C15,C151,CCAT	-103.2454406329378
24514	C15,C151,CCAT	-103.25051787307741
23784	C15,C151,CCAT	-103.25426037455495
2329	C15,C151,CCAT	-103.25426037455495
65308	C15,C151,CCAT	-103.26451730589802
79778	C15,C151,CCAT	-103.26666989859775
1023	C15,C151,CCAT	-103.28631247813047
9306	C15,C151,CCAT	-103.28631247813048
70935	C15,C151,CCAT	-103.31668117310835
8652	C15,C151,CCAT	-103.3177811721084
47560	C15,C151,CCAT	-103.32316924544675
26750	C15,C151,CCAT	-103.33975492047345
76030	C15,C151,CCAT	-103.34054669853077
78686	C15,C151,CCAT	-103.3670854057098
278	C15,C151,CCAT	-103.41575342780317
28328	C15,C151,CCAT	-103.50499107803046
26299	C15,C151,CCAT	-103.50515350456793
50430	C15,C151,CCAT	-103.5055117595985
65552	C15,C151,CCAT	-103.54175807732419
70779	C15,C151,CCAT	-103.56138904638166
68261	C15,C151,CCAT	-103.61215182763131
58729	C15,C151,CCAT	-103.63135484987858
1531	C15,C151,CCAT	-103.63982659187742
67338	C15,C151,CCAT	-103.6544969536053
39064	C15,C151,CCAT	-103.67192411321075
31896	C15,C151,CCAT	-103.68534693177504
5251	C15,C151,CCAT	-103.70147174494777
13376	C15,C151,CCAT	-103.72255315225384
73531	C15,C151,CCAT	-103.73767256755686
25459	C15,C151,CCAT	-103.74653874488828
68090	C15,C151,CCAT	-103.75022038488547
52753	C15,C151,CCAT	-103.88776321511013
35393	C15,C151,CCAT	-103.89973684339556
51032	C15,C151,CCAT	-103.95803174213383
50859	C15,C151,CCAT	-103.95803174213384
908	C15,C151,CCAT	-103.99432822366369
14767	C15,C151,CCAT	-104.05226337637485
10825	C15,C151,CCAT	-104.0659211997621
5552	C15,C151,CCAT	-104.0914564023177
27057	M14,M141,MCAT	-104.09796297558641
55244	C15,C151,CCAT	-104.15558389275982
5453	C15,C151,CCAT	-104.17179715113208
76258	C15,C151,CCAT	-104.18083760719853
6894	C15,C151,CCAT	-104.18948759616097
58380	C15,C151,CCAT	-104.2333505994073
70913	C15,C151,CCAT	-104.3134845246771
25065	C15,C151,CCAT	-104.37163003535353
6033	C15,C151,CCAT	-104.40792651688339
3589	C15,C151,CCAT	-104.48599341775095
79465	C15,C151,CCAT	-104.48705322730063
13291	C15,C151,CCAT	-104.49423152973914
46851	C15,C151,CCAT	-104.50577614281393
73738	C15,C151,CCAT	-104.61486577115978
66372	C15,C151,CCAT	-104.79006921073122
10347	M14,M141,MCAT	-105.30606703472675
22392	C15,C152,CCAT	-105.96523019000882
48257	C15,C152,CCAT	-106.30487746205544
13632	C15,C152,CCAT	-107.44784236823008
17732	GCAT,GDIP,GSPO	-109.14749608881057
57913	C15,C151,CCAT	-109.3093392486847
4565	E21,E212,ECAT	-109.69912752068616
55448	E12,M132	-109.80385755319018
17821	E12,M132	-109.80760047869738
53375	C15,C152,CCAT	-110.38271925051883
2230	GCAT,GSPO	-110.46070316146348
16998	C15,C151,CCAT	-110.50604162208188
54577	M14,MCAT	-111.60226266176299
48544	C15,C151,CCAT	-111.75090743679851
48227	C15,C151,CCAT	-111.83271090211382
20128	C15,C151,CCAT	-111.92429032750385
47450	GCAT,GSPO	-112.23771919845466
13830	C15,C151,CCAT	-112.57787825276554
62809	C15,C151,CCAT	-113.04886414749686
61234	C15,C151,CCAT	-113.06707627984544
29879	GCAT,GSPO	-113.1415790201748
1625	M14,MCAT	-113.21165627198086
1772	C15,C151,CCAT	-113.42548275480311
32184	C15,C152,CCAT	-113.49584230566782
57255	C31,CCAT	-114.17816864742782
34013	C15,C151,CCAT	-114.25047810216596
71685	E21,E212,ECAT	-114.33919104169884
25815	C15,C151,CCAT	-114.43462660895698
33267	C15,C151,CCAT	-114.73506909517909
47766	C15,C151,CCAT	-114.83046557487931
61935	GCAT	-115.01984546967942
20743	C15,C151,CCAT	-115.02824583807734
31108	C15,C151,CCAT	-115.32379837781448
73611	C15,C151,CCAT	-115.83100767138343
5186	C15,C151,CCAT	-116.02841925249159
74771	C31,CCAT	-116.24418923873934
2648	C15,C151,CCAT	-116.60346325199579
5689	C15,C152,CCAT	-116.96147307198277
60182	C31,CCAT	-117.1180388244103
69080	E71,ECAT	-117.30360619700136
15233	E71,ECAT	-117.30360619700137
53151	C15,C152,CCAT	-117.45862940813574
30093	C15,C152,CCAT	-118.12913654928226
67544	C15,C152,CCAT	-118.23840357745958
54399	E12,M132	-118.42139120896805
35098	E12,ECAT,M13,M132,MCAT	-118.42139120896805
32368	M13,M132,MCAT	-118.42139120896805
43344	M13,M132,MCAT	-118.42139120896806
35271	E12,ECAT,M13,M132,MCAT	-118.43812964994834
342	M13,M132,MCAT	-118.45743398685582
55567	M13,M132,MCAT	-118.45743398685582
54613	E12,ECAT,M13,M132,MCAT	-118.45743398685582
13338	C15,C152,CCAT	-118.52758542672748
25955	M13,M132,MCAT	-118.60559467900691
44566	M13,M132,MCAT	-118.60559467900691
73857	E12,ECAT,M13,M132,MCAT	-118.60933760451411
63790	M13,M132,MCAT	-118.60933760451411
66130	C15,C152,CCAT	-118.90126923401819
53691	C18,C181,CCAT	-119.22788055750357
22883	C15,C152,CCAT	-119.5447424798835
7607	C15,C152,CCAT	-119.74649980552084
14721	C15,C152,CCAT	-119.764681947041
68345	C15,C152,CCAT	-120.04606219139403
38744	E21,E212,ECAT	-120.0946970952154
7581	E11,ECAT	-120.26658350524171
57356	C31,CCAT	-120.42179555289849
38077	C15,C152,CCAT	-120.59675340853786
52874	C15,C151,CCAT	-120.9302664115424
46097	C17,C172,CCAT	-121.03186738522322
2750	C15,C151,CCAT	-121.33231785478583
37454	GCAT,GSPO	-121.5120547795976
34506	C15,C151,CCAT	-121.6866883553053
35264	C15,C151,CCAT	-121.71839760580606
49137	C15,C151,CCAT	-122.19746393654562
75432	C15,C151,CCAT	-122.20945598202172
12409	C15,C152,CCAT	-122.4791179054124
71699	C15,C152,CCAT	-122.66165940874856
2217	C15,C151,CCAT	-122.77738918332012
28043	C15,C151,CCAT	-123.00533119853502
10665	C15,C152,CCAT	-123.29376587784941
33458	C15,C151,CCAT	-123.35587460160683
28323	M14,M141,MCAT	-123.4078408531226
563	C15,C151,CCAT	-123.84204192094379
68693	C15,C151,CCAT	-123.86034662477967
5658	C15,C151,CCAT	-123.89085142390968
58294	C14,CCAT	-123.90156125766234
64831	C15,C152,CCAT	-123.93323087573985
79015	C31,CCAT	-123.9917960311699
2624	C15,C151,CCAT	-124.01871031089985
45367	C15,C151,CCAT	-124.04356588558572
44571	C15,C152,CCAT	-124.069220559688
23249	GCAT,GSPO	-124.1173777798689
43025	C15,C152,CCAT	-124.23139537800303
26466	C15,C152,CCAT	-124.33969097385375
37373	C15,C152,CCAT	-124.4579449004012
30933	C15,C151,CCAT	-124.66283362164417
42977	C15,C151,CCAT	-124.67440472464652
42256	M13,M131,MCAT	-124.73763942296618
44451	C15,C152,CCAT	-124.76151330383559
46750	C15,C151,CCAT	-124.76715009250381
51478	E21,E212,ECAT	-124.92508241209408
30026	E21,E211,ECAT	-125.16957118752089
64577	M13,M131,MCAT	-125.30076159832457
56013	GCAT,GSPO	-125.77889143150436
55340	C15,C152,CCAT	-126.30735481761165
66580	C15,C152,CCAT	-126.5091063478425
49086	MCAT	-126.58090941153307
7551	C15,C152,CCAT	-126.67427044037615
19580	M13,M131,MCAT	-127.12604946298002
14848	M13,M131,MCAT	-127.13437288063908
64427	E11,ECAT	-127.97937000907483
41693	E21,E212,ECAT	-128.0977282368002
18577	C24,CCAT	-128.25092334918492
31174	M13,M131,MCAT	-128.4120020412884
28378	C15,C152,CCAT	-128.48211297486154
71822	C15,C152,CCAT	-128.50362365036796
46903	C15,C151,CCAT	-128.79618664685486
11180	C15,C151,CCAT	-128.8742304075403
58969	C15,C151,CCAT	-128.9384591355095
31864	C15,C151,CCAT	-129.02258442302175
1712	C31,CCAT	-129.0953232485272
37116	GCAT,GSPO	-129.27904700277122
47723	C15,C152,CCAT	-129.44492211938405
18499	C15,C152,CCAT	-129.4848084537338
54786	C15,C151,CCAT	-129.52646139616127
79675	GCAT,GSPO	-129.59715875703088
47946	C15,C151,CCAT	-129.928202134131
16530	C15,C151,CCAT	-130.12530740807995
32557	C15,C152,CCAT	-130.1991753746051
17561	E12,M132	-130.25149973594617
2560	M13,M132,MCAT	-130.2514997359462
72072	E12,ECAT,M13,M132,MCAT	-130.28754251383396
60724	GCAT,GSPO	-130.34701023895028
12907	C14,C15,C152,CCAT	-130.3502068295359
77702	M13,M132,MCAT	-130.43944613149225
34906	C15,C151,CCAT	-130.57420605695498
17844	E21,E212,ECAT	-130.77267145513912
5524	C17,C172,CCAT	-131.07328497429336
40078	E12,E121,ECAT	-131.285038350162
11357	C15,C151,CCAT	-131.35749414208834
17324	C15,C151,CCAT	-131.93043327210498
21690	C15,C151,CCAT	-132.00818919234942
48012	C15,C152,CCAT	-132.25074596488957
72190	C15,C151,CCAT	-132.26860128023824
55108	C15,C151,CCAT	-132.31995117371005
13747	GCAT,GSPO	-132.50449848523388
46625	M14,M141,MCAT	-132.59105804227528
77776	M14,M141,MCAT	-132.6241045647467
529	C15,C151,CCAT	-132.66845685706298
36743	C15,C151,CCAT	-132.81042636960447
3423	C15,C151,CCAT	-132.91077360801123
78589	C15,C152,CCAT	-132.95944026104755
3571	C17,C171,CCAT	-133.17305294303196
41762	C17,C171,CCAT	-133.17679586853916
48429	M13,M131,MCAT	-133.1848712034299
18303	GCAT,GENT	-133.19499563429224
7602	C15,C151,CCAT	-133.19761880383757
42198	C15,C151,CCAT	-133.19761880383757
66603	M12,MCAT	-133.29729252348326
73476	C15,C151,CCAT	-133.33877683806372
12156	C15,C151,CCAT	-133.3468176712336
25816	C15,C152,CCAT	-133.40933494602547
15484	C15,C151,CCAT	-133.4209585532581
46730	C15,C152,CCAT	-133.42218729469235
36442	C15,C152,CCAT	-133.5939138229625
5232	C15,C151,CCAT	-133.64804732461485
36626	C15,C151,CCAT	-133.75512367426282
74066	C15,C152,CCAT	-133.76825511106964
76854	C15,C152,CCAT	-133.84129786586215
2202	E21,E212,ECAT	-133.8485364466086
66860	C17,C172,CCAT	-133.86208462206713
9482	C15,C151,CCAT	-133.93020084178957
80139	C15,C151,CCAT	-133.99648538667182
64747	E21,E212,ECAT	-134.04647074650234
77155	GCAT,GSPO	-134.08657937312327
1354	C15,C151,CCAT	-134.15949993785708
57561	C15,C151,CCAT	-134.24615435698325
15956	C15,C151,CCAT	-134.25333265942177
45276	G15,GCAT	-134.32346779294065
4771	C17,C174,CCAT,E21,E212,ECAT	-134.40328655112847
75117	C15,C151,CCAT	-134.40957422753192
5728	E21,E212,ECAT	-134.4381822607722
39742	C15,C152,CCAT	-134.4382591360533
70018	C15,C151,CCAT	-134.6147993426307
72266	C15,C151,CCAT	-134.66831496126687
6122	C15,C151,CCAT	-134.69831221009156
41995	C15,C151,CCAT	-134.72547247739544
26404	E21,E212,ECAT	-134.73752121160788
15452	C15,C151,CCAT	-134.77043823994507
42453	C15,C152,CCAT	-134.99602944588247
56270	C15,C151,CCAT	-135.0130273184649
65111	C15,C151,CCAT	-135.0262607261661
80334	C15,C151,CCAT	-135.03832032052074
883	C15,C151,CCAT	-135.09421928158739
36177	C15,C151,CCAT	-135.13130883514876
37652	E21,E212,ECAT	-135.32239487109192
43361	C31,CCAT	-135.41695858943416
26792	C15,C151,CCAT	-135.45111682068747
73424	C15,C152,CCAT	-135.46310343864664
59121	C31,CCAT	-135.50566486273928
79754	C15,C151,CCAT	-135.50907597002418
49515	C17,C174,CCAT,E21,E212,ECAT	-135.5170789367139
65209	C15,C151,CCAT	-135.52710570025894
19819	C15,C151,CCAT	-135.59501665147312
58108	C15,C151,CCAT	-135.63232143987457
26813	C15,C151,C1511,CCAT	-135.78106923859673
31322	E21,E212,ECAT	-135.83513180600997
67896	E12,ECAT,M13,MCAT	-135.83664875519455
56507	C15,C152,CCAT	-135.87023623527946
35524	C15,C151,CCAT	-135.95050349412097
35919	C15,C151,CCAT	-136.0384781302823
34762	C15,C152,CCAT	-136.13230108037533
31899	C15,C152,CCAT	-136.1782987768731
23910	C15,C152,CCAT	-136.19812431629785
12670	M13,M131,MCAT	-136.31889663762465
28573	C15,C151,CCAT	-136.32963935721813
22448	C15,C151,CCAT	-136.34559166081462
73960	GCAT,GSPO	-136.35375110100193
56374	C15,C152,CCAT	-136.36982135739595
24394	C15,C151,CCAT	-136.37743431004236
56226	E21,E212,ECAT	-136.38057795264098
78481	C15,C151,CCAT	-136.4153489308202
20194	M13,M131,MCAT	-136.43102647242839
18896	C31,CCAT	-136.53829549925769
42451	C15,C151,CCAT	-136.65578685981316
30372	M13,M131,MCAT	-136.74780701999458
38725	M13,M131,MCAT	-136.74780701999458
12091	M13,M131,MCAT	-136.74780701999458
69702	M13,MCAT	-136.74780701999458
59667	E12,ECAT,M13,MCAT	-136.74780701999458
75726	M13,M131,MCAT	-136.7478070199946
12093	M13,MCAT	-136.7478070199946
58214	M13,M131,MCAT	-136.79994085145495
23277	E21,E212,ECAT	-136.81018583106945
27357	C15,C151,CCAT	-137.04877291824184
37351	G15,GCAT	-137.08887263193677
12846	M13,M131,MCAT	-137.15631494440925
17479	M13,M131,MCAT	-137.30821856206757
17323	C15,C151,CCAT	-137.36143130493437
50357	E11,E12,ECAT	-137.37748757284737
56166	M13,M131,MCAT	-137.46844559738489
79232	C15,C152,CCAT	-137.68386039484764
7245	C15,C151,CCAT	-137.71337538479548
25029	E21,E212,ECAT	-137.7567653645347
51054	C15,C151,CCAT	-138.04080970626305
17601	M14,MCAT	-138.0772652776397
30539	C15,C151,CCAT	-138.21795685784528
60384	M13,M131,MCAT	-138.25544911748676
26248	M13,M131,MCAT	-138.25544911748676
45617	M14,MCAT	-138.3926415928293
51197	M14,MCAT	-138.3926415928293
50562	M13,M131,MCAT	-138.40996767033707
72643	M13,M131,MCAT	-138.40996767033707
80023	M13,M131,MCAT	-138.41125632715784
52392	M13,M131,MCAT	-138.44601044822483
41138	C15,C152,CCAT	-138.52763168681662
2704	C15,C152,CCAT	-138.54958213855514
35153	M13,M131,MCAT	-138.6493238590414
48751	M13,M131,MCAT	-138.6493238590414
16940	E21,E212,ECAT	-138.66263888434807
77147	C15,C152,CCAT	-138.6799711574725
16508	C15,C152,CCAT	-138.75345200849532
1754	M13,M131,MCAT	-138.85783357988362
23231	C15,C151,CCAT	-138.8614339343715
8359	C15,C152,CCAT	-138.8933448430728
65361	C15,C152,CCAT	-139.0702871559478
20158	C15,C152,CCAT	-139.24706063033747
59291	M13,M131,MCAT	-139.39664950443867
19480	C17,CCAT	-139.41208993088927
54811	E21,E212,ECAT	-139.5698084602206
55926	GCAT,GSPO	-139.57658499228563
53026	E21,E212,ECAT	-139.68979012976214
63135	C17,C171,CCAT	-139.70737136500722
21958	C15,C152,CCAT	-139.78885009460453
20301	M14,M141,MCAT	-139.82145820929327
24848	C15,C152,CCAT	-139.88685909528675
31067	GCAT,GSPO	-140.18364689713644
51771	C15,C151,CCAT	-140.20361312182422
63556	C15,C151,CCAT	-140.26651734544177
34007	M14,M142,MCAT	-140.40781243781169
24399	C31,CCAT	-140.6147752601998
24235	C15,C151,CCAT	-140.67453192779723
25776	C15,C151,CCAT	-140.70503590873759
42827	E21,E212,ECAT	-140.90296381116846
80267	E21,E212,ECAT	-141.07138918614717
20463	C15,C151,CCAT	-141.09990901758664
859	C15,C152,CCAT	-141.12985398170017
78914	C15,C151,CCAT	-141.13910604131846
41015	M14,M143,MCAT	-141.29241479172057
69648	C17,C171,CCAT	-141.40945813910588
37496	E21,E212,ECAT	-141.41406129934163
55899	M13,M131,MCAT	-141.42718187702224
34963	C21,CCAT,M14,M141,MCAT	-141.49472187938704
45359	M13,M131,MCAT	-141.58339042397427
39059	M13,M131,MCAT	-141.58339042397427
44004	C17,C171,CCAT	-141.6028244521476
42205	C31,CCAT	-141.61335278804464
74480	C15,C151,CCAT	-141.63169699988603
